run_id,phase,cycle,target_idx,sample_idx,t_ros_ns,theta_right,theta_left,x,y,z,qx,qy,qz,qw,det_base_y,det_base_z,det_ee_y,det_ee_z,urdf_base_y,urdf_base_z,urdf_ee_y,urdf_ee_z,d_detected,d_urdf,d_error,tip_qx,tip_qy,tip_qz,tip_qw
static_accuracy/2026-07-12/13-28-53,target,10,1,1,1783852227952390625,-0.6382207845071585,-0.27578738626420296,-0.21873262054493198,-0.6044413032690026,-0.3371613669794316,-0.00865891356940085,-0.0364137313699639,0.9892379678185746,0.14144718593768585,-0.021288765801264077,1.0535356635095878,0.16837188026875854,0.42339398646523707,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6580651136597087,0.6609856225028915,-0.002920508843182845,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,11,1,1,1783852236192109131,-0.6382207845071585,-0.27578738626420296,-0.2183747482023921,-0.603335542591881,-0.33785538581496444,-0.011278222319048903,-0.040223826458486434,0.9890701529530489,0.1414039533527695,-0.02127428143511898,1.0533675935361395,0.1682653187507524,0.4235702139531445,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6577005392792582,0.6609856225028915,-0.0032850832236333005,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,12,1,1,1783852244699887939,-0.6382207845071585,-0.27578738626420296,-0.2186914937861954,-0.6041691782982422,-0.3358464579713828,-0.009923907685739806,-0.03787351692062001,0.9893451822137246,0.1402256153589653,-0.021278687264452402,1.0536242447227837,0.16823104510486714,0.4236320871112415,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6578784517786984,0.6609856225028915,-0.003107170724193087,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,13,1,1,1783852252172512451,-0.6382207845071585,-0.27578738626420296,-0.21808307688061412,-0.6046572081993857,-0.33649453183675637,-0.009574355405274957,-0.03786644164724034,0.9894311295125603,0.1396442059916874,-0.021322338896064226,1.0536087561405096,0.16831143546209287,0.423416423089465,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6581058767505721,0.6609856225028915,-0.002879745752319418,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,14,1,1,1783852261644461426,-0.6382207845071585,-0.27578738626420296,-0.2184786843432933,-0.6038430705052102,-0.3375329621435982,-0.010326559487405294,-0.03925363391070779,0.9889583069102662,0.14252712579413454,-0.02127103391332772,1.0535493551968673,0.16832430771988904,0.42352940371379233,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6579297324454583,0.6609856225028915,-0.0030558900574332304,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,15,1,1,1783852271183940918,-0.6382207845071585,-0.27578738626420296,-0.21800115235580597,-0.6044398475932176,-0.3372210521955201,-0.00897975186009453,-0.035859663069380925,0.9885262492939569,0.14645580588663368,-0.021288887393329133,1.0535510473036935,0.1683290798948024,0.42342448587457565,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.658038340020524,0.6609856225028915,-0.0029472824823675303,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,16,1,1,1783852278956590332,-0.6382207845071585,-0.27578738626420296,-0.2183825370920242,-0.6041857945094047,-0.33833505190503527,-0.008751654796124612,-0.038397109333182,0.9876355672097069,0.1517400965979185,-0.02132194388389875,1.0535667123485855,0.16837823363930765,0.4233199299732299,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.658177152480109,0.6609856225028915,-0.0028084700227825055,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,17,1,1,1783852287165038086,-0.6382207845071585,-0.27578738626420296,-0.2185804195917875,-0.6032804727817886,-0.3390209139962657,-0.010342386016078063,-0.03878775401737222,0.9867874382859778,0.15696845807607285,-0.02127988119029251,1.05342819917869,0.16835317019100093,0.42344047234516463,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6579097431540689,0.6609856225028915,-0.0030758793488225855,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,18,1,1,1783852299840758789,-0.6382207845071585,-0.27578738626420296,-0.21864983731250554,-0.6038299740150831,-0.3377835321205697,-0.007275323773775875,-0.03657040619931631,0.9868011930828675,0.15758515280518362,-0.02129089134856014,1.053443849298717,0.16831659961125728,0.42343624760547627,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6579214077831381,0.6609856225028915,-0.0030642147197533776,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
static_accuracy/2026-07-12/13-28-53,target,19,1,1,1783852307114199463,-0.6382207845071585,-0.27578738626420296,-0.2184419721679243,-0.6038488957370274,-0.33866582729585815,-0.006858628032957556,-0.03552126795043699,0.9864433713536236,0.16006459276553275,-0.021326980089682736,1.0535539770900917,0.16832312759936985,0.42345279256220775,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6580233020873285,0.6609856225028915,-0.002962320415562991,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
